u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,ref,access,bridge,tunnel,width,junction
3884569924,588455738,0,25562074,Robert F. Wagner Sr. Place,secondary,25 mph,True,False,124.34,"LINESTRING (-74.0012106 40.7100562, -74.0011006 40.709977, -74.000759 40.7096925, -74.0002737 40.7092911, -74.0002125 40.7092334)",1,,,,,,
3884569924,278609863,0,25562079,,motorway_link,,True,False,58.336,"LINESTRING (-74.0012106 40.7100562, -74.0011459 40.7099356, -74.0010908 40.7098216, -74.0010547 40.7097614, -74.0010305 40.7097272, -74.0010131 40.7097026, -74.0009662 40.7096492, -74.0009031 40.7095901)",1,,,,,,
3884569924,278609934,0,"[414744944, 630828599]",Pearl Street,primary,25 mph,False,False,57.783,"LINESTRING (-74.0012106 40.7100562, -74.0012473 40.7100053, -74.001287 40.7099517, -74.001449 40.7097331, -74.0015481 40.7096039)",4,,,,,,
3884569931,3884569924,0,496990645,Pearl Street,primary,25 mph,False,False,17.302,"LINESTRING (-74.0011123 40.7101928, -74.0012106 40.7100562)",4,,,,,,
3884569931,42444277,0,"[420890074, 420890077]",Pearl Street,primary,25 mph,False,False,104.09,"LINESTRING (-74.0011123 40.7101928, -74.0010455 40.7102903, -74.0008579 40.7105451, -74.000653 40.7108282, -74.000597 40.7108966, -74.0004898 40.7109994)",4,,,,,,
3884569931,497412701,0,1238347014,Avenue of the Finest,residential,25 mph,False,True,38.866,"LINESTRING (-74.0011123 40.7101928, -74.0011862 40.7102266, -74.0012524 40.7102618, -74.0012806 40.7102815, -74.0013154 40.7103092, -74.0014499 40.7104266)",1,,,,,,
3891963915,4321748238,0,433394647,6th Avenue,primary,25 mph,True,False,44.076,"LINESTRING (-74.0030167 40.7279987, -74.0029063 40.7282469, -74.0028827 40.7283017, -74.0028488 40.7283741)",3,,,,,,
3891963915,1919595928,0,"[496980200, 729972924]",West Houston Street,"['primary', 'primary_link']",25 mph,True,False,90.29099999999998,"LINESTRING (-74.0030167 40.7279987, -74.0028952 40.7281016, -74.0028462 40.7281828, -74.0028109 40.7282144, -74.0027659 40.728233, -74.002682 40.7282179, -74.0025704 40.7281737, -74.002256 40.7280185, -74.0021905 40.7279861)","['3', '1']",,,,,,
3892037906,42430898,0,5669962,East 10th Street,residential,25 mph,True,False,67.14699999999999,"LINESTRING (-73.9875129 40.7300663, -73.9869306 40.7298275, -73.986812 40.729779)",1,,,,,,
3914862593,588546798,0,5670432,Greenwich Street,secondary,,True,False,11.439,"LINESTRING (-74.014987 40.7047291, -74.0149701 40.7047711, -74.014947 40.7048274)",,,,,,,
3914862593,588546891,0,420888146,Battery Place,primary,25 mph,True,False,65.205,"LINESTRING (-74.014987 40.7047291, -74.014887 40.7047069, -74.0148632 40.7047018, -74.0148028 40.7046889, -74.0146898 40.7046622, -74.0145697 40.7046323, -74.0144688 40.7046009, -74.0144028 40.7045754, -74.0143377 40.7045548, -74.0143056 40.7045473, -74.0142759 40.7045431, -74.0142564 40.7045416)",2,,,,,,
3917286380,7910052385,0,963948845,Henry Hudson Parkway,motorway,50 mph,True,False,135.673,"LINESTRING (-73.9760626 40.7969242, -73.9761442 40.7967704, -73.9762004 40.7966764, -73.9762674 40.7965733, -73.9763291 40.7964841, -73.9764021 40.7963839, -73.9764787 40.7962912, -73.9765521 40.7962058, -73.9768851 40.7958825)",4,HH;NY 9A,,,,,
3931519753,42438084,0,"[973448963, 973448965]",1st Avenue,primary,25 mph,True,False,202.40800000000002,"LINESTRING (-73.9334544 40.798685, -73.9329598 40.7993583, -73.9327112 40.799697, -73.9326483 40.7997827, -73.9326135 40.7998302, -73.9322842 40.8002752)",4,,,,,,
3931524258,3931519753,0,588887161,East 120th Street,residential,,True,False,224.476,"LINESTRING (-73.935467 40.799819, -73.9354806 40.7997397, -73.9354841 40.7997113, -73.9354844 40.799678, -73.9354816 40.7996446, -73.9354743 40.7996192, -73.9354633 40.7995922, -73.9354474 40.7995627, -73.9354191 40.7995294, -73.9353854 40.7995007, -73.935347 40.7994721, -73.9352988 40.7994451, -73.9352464 40.7994207, -73.9335998 40.7987238, -73.933566 40.7987094, -73.9335289 40.7986944, -73.9335087 40.7986896, -73.933487 40.7986875, -73.9334544 40.798685)",1,,,,,,
3931524258,3931524261,0,849631951,2nd Avenue,residential,,True,False,42.992000000000004,"LINESTRING (-73.935467 40.799819, -73.9356568 40.7995696, -73.9357143 40.7994809)",1,,,,,,
3931524260,3786728679,0,1029434609,East 124th Street,residential,25 mph,True,False,18.344,"LINESTRING (-73.9339793 40.801884, -73.934173 40.8019596)",1,,,,,,
3931524260,7925143983,0,389994972,2nd Avenue,residential,,True,False,64.44800000000001,"LINESTRING (-73.9339793 40.801884, -73.9342955 40.8014277, -73.9343366 40.8013714)",,,,,,,
3931524261,42443824,0,849631959,East 120th Street,residential,,True,False,209.90500000000003,"LINESTRING (-73.9357143 40.7994809, -73.9336695 40.7986268, -73.9336392 40.7986134, -73.9335312 40.7985686)",1,,,,,,
3931534870,42443096,0,5672860,East 121st Street,residential,,True,False,18.519,"LINESTRING (-73.9352513 40.8001169, -73.9354447 40.8001963)",,,,,,,
3931534870,3931524258,0,389994972,2nd Avenue,residential,,True,False,37.775999999999996,"LINESTRING (-73.9352513 40.8001169, -73.9352987 40.8000533, -73.935467 40.799819)",,,,,,,
3931534871,3931534870,0,389994972,2nd Avenue,residential,,True,False,79.308,"LINESTRING (-73.9347941 40.8007405, -73.9348434 40.8006699, -73.9352107 40.800172, -73.9352513 40.8001169)",,,,,,,
4012724171,42434148,0,479642038,Saint Marks Place,residential,20 mph,True,False,213.693,"LINESTRING (-73.985307 40.727599, -73.9851754 40.7275436, -73.9831983 40.7267115, -73.98309 40.726666)",,,,,,,
4012724171,42449021,0,"[955261516, 1059551869]",1st Avenue,primary,25 mph,True,False,75.514,"LINESTRING (-73.985307 40.727599, -73.9852674 40.7276536, -73.9850459 40.7279586, -73.9849156 40.7281381, -73.984875 40.728194)",4,,,,,,
4015190382,42439249,0,"[653534688, 467523298]",Cooper Square,residential,25 mph,True,False,190.056,"LINESTRING (-73.9907799 40.728358, -73.9909133 40.7284123, -73.9910846 40.7284873, -73.9911429 40.7285599, -73.9911572 40.72862, -73.9909718 40.7292206, -73.9907686 40.7297851, -73.990734 40.729878)",,,,,,,
4015190382,42434196,0,630828592,Cooper Square,primary,25 mph,False,True,74.39600000000002,"LINESTRING (-73.9907799 40.728358, -73.9907361 40.7284162, -73.9907309 40.7284232, -73.9906779 40.7284937, -73.990394 40.7288738, -73.9903444 40.72894)",4,,,,,,
4015190382,1773121034,0,945523294,Cooper Square,primary,25 mph,False,False,76.168,"LINESTRING (-73.9907799 40.728358, -73.9908378 40.7282862, -73.9911966 40.7278054, -73.9912281 40.7277632)",4,,,,,,
4015190382,42443799,0,1021949728,East 6th Street,residential,25 mph,True,False,53.376,"LINESTRING (-73.9907799 40.728358, -73.9906464 40.7283015, -73.9902269 40.7281239)",1,,,,,,
4015192929,673008453,0,46154330,Fulton Street,residential,25 mph,False,False,74.109,"LINESTRING (-74.0043276 40.707836, -74.0043646 40.7078826, -74.0047509 40.7083693, -74.0047821 40.7084065)",2,,,,,,
4015192929,42440270,0,46154330,Fulton Street,residential,25 mph,False,True,49.439,"LINESTRING (-74.0043276 40.707836, -74.0042955 40.7077924, -74.0041354 40.7075744, -74.0041066 40.7075177, -74.0040954 40.7074844, -74.0040807 40.7074356)",2,,,,,,
4015192929,42440347,0,370169932,Pearl Street,residential,25 mph,True,False,109.511,"LINESTRING (-74.0043276 40.707836, -74.0044222 40.707798, -74.005117 40.7075353, -74.0054095 40.7074253, -74.0054889 40.7073945)",1,,,,,,
4016646206,42442492,0,"[5671786, 1081976612]",West 91st Street,residential,5 mph,True,False,271.04200000000003,"LINESTRING (-73.9698629 40.789698, -73.9699718 40.7897438, -73.9725593 40.790832, -73.9726774 40.7908816)",1,,,,,,
4016646206,42437050,0,"[421853635, 421853623]",Columbus Avenue,primary,25 mph,True,False,81.491,"LINESTRING (-73.9698629 40.789698, -73.9699124 40.7896321, -73.9702217 40.7892194, -73.9702899 40.7891238, -73.9703363 40.7890588)",4,,,,,,
4016646214,42433743,0,68668549,Central Park North,secondary,,False,True,241.16299999999998,"LINESTRING (-73.957867 40.8005207, -73.9577624 40.8004772, -73.9576591 40.8004358, -73.9559082 40.7996973, -73.9554789 40.7995158, -73.955363 40.7994668)",2,,,,,,
4016646214,42435736,0,584850099,Frederick Douglass Circle,secondary,,True,False,35.222,"LINESTRING (-73.957867 40.8005207, -73.9578582 40.8005497, -73.9578551 40.8005769, -73.9578552 40.8006073, -73.9578625 40.8006395, -73.957873 40.8006671, -73.9578873 40.8006934, -73.9579058 40.8007193, -73.9579256 40.8007396, -73.9579598 40.8007647, -73.9579814 40.8007771, -73.9580118 40.8007934)",3,,,,,,roundabout
4121409402,42433324,0,46224832,Catherine Slip,residential,25 mph,True,False,48.839000000000006,"LINESTRING (-73.9965045 40.7102075, -73.9964874 40.7101411, -73.9963909 40.7097895, -73.9963871 40.7097774)",1,,,,,,
4133206254,42454328,0,22909136,,primary_link,25 mph,True,False,34.03,"LINESTRING (-74.0085059 40.742328, -74.0083139 40.7421661, -74.0082151 40.7421191)",3,,,,,,
4133206254,246648219,0,46334603,,primary_link,25 mph,True,False,60.614,"LINESTRING (-74.0085059 40.742328, -74.0084025 40.7423495, -74.0081977 40.7424007, -74.0080893 40.7424396, -74.00801 40.742496, -74.0078942 40.7425881)",2,,,,,,
4137021568,42434845,0,497498544,Beach Street,primary,25 mph,True,False,17.228,"LINESTRING (-74.006894 40.7204753, -74.0068382 40.7204691, -74.0066917 40.720453)",2,,,,,,
4138911201,42429896,0,388240124,3rd Avenue,primary,25 mph,True,False,77.792,"LINESTRING (-73.9822001 40.7401138, -73.9821632 40.740164, -73.9817943 40.7406771, -73.981759 40.7407284)",5,,,,,,
4142105811,4142105822,0,420809411,Canal Street,trunk,25 mph,True,False,55.702999999999996,"LINESTRING (-74.0084234 40.7240104, -74.0080359 40.7237241, -74.0079501 40.7236607)",3,,,,,,
4142105812,4142105811,0,"[1011874918, 22927463]",Canal Street,trunk,25 mph,True,False,105.649,"LINESTRING (-74.0093172 40.7246766, -74.0092409 40.7246213, -74.0091795 40.7245729, -74.0086477 40.7241763, -74.0084234 40.7240104)",3,,,,,,
4142105812,42436083,0,412117872,Greenwich Street,residential,25 mph,False,False,10.29,"LINESTRING (-74.0093172 40.7246766, -74.0093084 40.7247243, -74.0092999 40.7247682)",,,,,,,
4142105812,42436073,0,"[607091411, 1254245277]",Greenwich Street,residential,25 mph,True,False,64.456,"LINESTRING (-74.0093172 40.7246766, -74.0093325 40.7245942, -74.0093372 40.7245705, -74.0094122 40.724166, -74.0094239 40.7241026)",1,,,,,,
4142105813,42426089,0,"[421832640, 412876925]",Canal Street,trunk,25 mph,True,False,88.414,"LINESTRING (-74.0067677 40.7228854, -74.0069025 40.7230268, -74.0069886 40.7231069, -74.0070568 40.723155, -74.0071581 40.7232199, -74.0074947 40.723454)",3,,,,,,
4142105813,42440838,0,653406301,Canal Street,trunk,25 mph,False,True,51.758,"LINESTRING (-74.0067677 40.7228854, -74.0064422 40.7226555, -74.006317 40.7225692)",4,,,,,,
4142105822,42424619,0,952703047,Hudson Street,trunk,25 mph,True,False,11.546,"LINESTRING (-74.0079501 40.7236607, -74.007929 40.7237633)",,,,,,,
4142105822,4629486879,0,420809414,Canal Street,trunk,25 mph,True,False,26.566,"LINESTRING (-74.0079501 40.7236607, -74.0078126 40.723559, -74.0077224 40.7234955)",2,,,,,,
4143765783,272194254,0,462421592,Greenwich Street,unclassified,25 mph,False,True,76.275,"LINESTRING (-74.011756 40.7129432, -74.0116097 40.7135278, -74.0116054 40.7135465, -74.0116038 40.7135696, -74.011608 40.7135915, -74.011617 40.7136173)",,,,,,,
4143851142,42430115,0,5669922,6th Avenue,secondary,25 mph,True,False,42.548,"LINESTRING (-74.0055763 40.7179475, -74.0055297 40.7180149, -74.0054781 40.7180915, -74.0054106 40.7181968, -74.0053797 40.7182487, -74.0053562 40.7182917)",2,,,,,,
4143851142,4143851144,0,1036714796,Church Street,residential,25 mph,True,False,43.30499999999999,"LINESTRING (-74.0055763 40.7179475, -74.0055351 40.7179699, -74.0054912 40.7179986, -74.0054547 40.7180308, -74.0054176 40.7180669, -74.0053833 40.7181077, -74.0053016 40.7182142, -74.0052698 40.7182549)",1,,,,,,
4143851144,42428420,0,"[908405992, 541346245, 541346246]",Franklin Street,residential,25 mph,True,False,171.62900000000002,"LINESTRING (-74.0052698 40.7182549, -74.0052097 40.7182283, -74.0046412 40.7179653, -74.004154 40.71774, -74.0036309 40.7174949, -74.003533 40.717449)",1,,,,,,
4143851144,42453777,0,"[1036714796, 1036714797]",Church Street,residential,25 mph,True,False,76.295,"LINESTRING (-74.0052698 40.7182549, -74.0052375 40.7182972, -74.0051202 40.7184545, -74.004998 40.7186284, -74.0048756 40.7188032, -74.0048363 40.7188572)","['3', '1']",,,,,,
4143859865,3788379733,0,485056261,6th Avenue,primary,25 mph,True,False,19.353,"LINESTRING (-74.0053067 40.7217117, -74.0053547 40.7218819)",3,,,,,,
4143859865,4143859873,0,485056262,Laight Street,trunk,25 mph,True,False,19.781,"LINESTRING (-74.0053067 40.7217117, -74.0051919 40.721699, -74.0050747 40.7216847)",,,,,,,
4143859873,3788379733,0,485056263,Canal Street,trunk,25 mph,False,False,32.212,"LINESTRING (-74.0050747 40.7216847, -74.0051918 40.721768, -74.0053547 40.7218819)",4,,,,,,
4143859873,42440829,0,978675658,Canal Street,trunk,25 mph,False,True,52.19800000000001,"LINESTRING (-74.0050747 40.7216847, -74.0047134 40.7214283, -74.0046193 40.7213666)",4,,,,,,
4143875757,588545728,0,46160083,,secondary_link,25 mph,True,False,71.689,"LINESTRING (-74.0078441 40.7117314, -74.0079132 40.7117412, -74.0079733 40.7117431, -74.0080154 40.7117399, -74.0080494 40.7117364, -74.0080823 40.7117294, -74.0081097 40.7117189, -74.00814 40.7117031, -74.0081653 40.7116811, -74.0081856 40.7116567, -74.0082037 40.7116273, -74.0082173 40.7115942, -74.0082206 40.7115665, -74.0082133 40.7115386, -74.0081982 40.7115158, -74.0081762 40.7114986, -74.0081467 40.7114865, -74.0081086 40.7114791, -74.0080276 40.7114678, -74.0079458 40.7114635)",1,,,,,,
4143875757,272195270,0,"[1190239185, 194923759]",Park Row,secondary,25 mph,True,False,37.694,"LINESTRING (-74.0078441 40.7117314, -74.0079014 40.711774, -74.0079908 40.7118444, -74.0080524 40.7119042, -74.0080954 40.7119475, -74.0081342 40.7119884)",2,,,,,,
4143876126,2821304146,0,420888150,,trunk_link,30 mph,True,False,164.24999999999997,"LINESTRING (-74.0038768 40.7119124, -74.0039038 40.7119043, -74.0040836 40.7118549, -74.004161 40.7118409, -74.0042335 40.7118344, -74.0042999 40.711836, -74.0043633 40.7118428, -74.0044379 40.7118566, -74.0045138 40.711878, -74.004575 40.7119041, -74.0046296 40.7119337, -74.0048739 40.7120699, -74.0049324 40.7120956, -74.0049862 40.7121138, -74.0050495 40.7121318, -74.0051181 40.7121464, -74.0051846 40.7121568, -74.0052544 40.7121649, -74.0053318 40.7121687, -74.0053995 40.7121685, -74.0054722 40.7121635, -74.00554 40.7121552, -74.0056161 40.7121442, -74.0056926 40.7121302)",2,,,,,,
4145424858,42427412,0,195743267,West Thames Street,residential,25 mph,False,True,64.065,"LINESTRING (-74.0180549 40.7087468, -74.0175656 40.708531, -74.0175184 40.7085101, -74.017398 40.708457)",2,,,,,,
4145424858,4145424858,0,1231588528,West Thames Street,residential,25 mph,True,False,48.038999999999994,"LINESTRING (-74.0180549 40.7087468, -74.0181385 40.7087859, -74.0181617 40.7087964, -74.0181882 40.7088005, -74.0182149 40.7087976, -74.0182389 40.7087881, -74.0182573 40.7087732, -74.0182681 40.7087544, -74.0182701 40.708734, -74.018263 40.7087143, -74.0182476 40.7086974, -74.0182257 40.7086855, -74.0182012 40.7086798, -74.0181757 40.7086803, -74.0181517 40.7086869, -74.0181316 40.7086989, -74.0180549 40.7087468)",1,,,,,,
4145735057,4145735066,0,989390263,FDR Drive,motorway,30 mph,True,False,24.938000000000002,"LINESTRING (-74.0097583 40.7020631, -74.0098582 40.7020264, -74.0098807 40.7020181, -74.0100288 40.7019726)",2,FDR,,,,,
4145735059,205020852,0,1080964113,FDR Drive,motorway,30 mph,True,False,26.725,"LINESTRING (-74.0098765 40.7019107, -74.0097675 40.701946, -74.0096298 40.7019942, -74.0095892 40.7020119)",3,FDR,,,,,
4145735066,4147546533,0,870681744,,motorway_link,,True,False,40.6,"LINESTRING (-74.0100288 40.7019726, -74.0101033 40.7019649, -74.0101857 40.7019602, -74.0102823 40.7019561, -74.0103638 40.7019521, -74.010508 40.7019381)",1,,,,,,
4145735066,42451370,0,"[989390264, 1227811497, 22927906, 413702744]",Battery Park Underpass,motorway,30 mph,True,False,1058.761,"LINESTRING (-74.0100288 40.7019726, -74.0102318 40.7019118, -74.0103945 40.7018684, -74.0105801 40.7018238, -74.0119682 40.7015123, -74.0125692 40.7013782, -74.0126902 40.7013541, -74.0128353 40.7013264, -74.0129707 40.7013063, -74.0131147 40.701285, -74.0132355 40.7012673, -74.0134084 40.7012395, -74.0135568 40.7012285, -74.0136581 40.701223, -74.0137903 40.7012234, -74.0138927 40.7012236, -74.014009 40.7012295, -74.0141319 40.7012469, -74.0142502 40.7012643, -74.0143621 40.701284, -74.0144592 40.7013049, -74.0145495 40.7013293, -74.014669 40.7013673, -74.0147961 40.7014174, -74.0148596 40.7014433, -74.0148942 40.7014588, -74.0150689 40.7015504, -74.0153253 40.7017079, -74.0154618 40.7018203, -74.015589 40.7019405, -74.0157584 40.7021342, -74.0158725 40.7022783, -74.0159274 40.7023732, -74.0160281 40.7026113, -74.0161714 40.702991, -74.0163055 40.7033397, -74.0163957 40.7035774, -74.0165173 40.7038539, -74.0166007 40.704122, -74.0166365 40.7042836, -74.0166629 40.7044268, -74.016672 40.7045343, -74.0166711 40.7046159, -74.0166707 40.7046562, -74.0166667 40.7047586, -74.016659 40.7048261, -74.0166458 40.7048835, -74.0166301 40.7049302, -74.0165774 40.7050763, -74.0162385 40.7059739, -74.0161964 40.7060881, -74.0161482 40.7062227, -74.0160454 40.7065099, -74.0160175 40.7065604, -74.0159381 40.7066739)",2,,,,yes,,
4145794861,4145735057,0,870681743,,motorway_link,,True,False,33.527,"LINESTRING (-74.0094947 40.7022883, -74.0095665 40.7022282, -74.0096649 40.7021331, -74.0097583 40.7020631)",1,,,,,,
4145794861,4147546533,0,989390267,South Street,primary,25 mph,True,False,94.33,"LINESTRING (-74.0094947 40.7022883, -74.0096469 40.7022134, -74.0097805 40.7021571, -74.0099209 40.7021028, -74.0100785 40.7020473, -74.010177 40.7020184, -74.0103172 40.7019805, -74.010508 40.7019381)",2,,,,,,
4147546533,42431902,0,989390266,South Street,primary,25 mph,True,False,57.707,"LINESTRING (-74.010508 40.7019381, -74.0111627 40.7017865)",2,,,,,,
4149748671,9181525951,0,438363729,West Street,trunk,30 mph,True,False,6.37,"LINESTRING (-74.0155375 40.7076492, -74.0155138 40.7077036)",4,NY 9A,,,,,
4149936235,4149936245,0,413727897,Edgar Street,residential,25 mph,True,False,43.080000000000005,"LINESTRING (-74.0135153 40.7069507, -74.0135343 40.7069758, -74.0135619 40.7069969, -74.0135918 40.7070148, -74.0138514 40.7071167, -74.0138759 40.7071266, -74.0139431 40.7071527)",1,,,,,,
4149936235,42446622,0,1089573084,Trinity Place,secondary,25 mph,True,False,103.15899999999999,"LINESTRING (-74.0135153 40.7069507, -74.0134315 40.7070629, -74.013371 40.7071509, -74.0131198 40.7075305, -74.0129844 40.7077386, -74.0129583 40.7077766)",3,,,,,,
4149936245,42436178,0,1128358854,Greenwich Street,residential,25 mph,False,False,7.383,"LINESTRING (-74.0139431 40.7071527, -74.0139691 40.7070893)",2,,,,,,
4149947889,9410604941,0,"[827463376, 351656331, 351656333]",,motorway_link,25 mph,False,True,209.15899999999996,"LINESTRING (-74.0151647 40.7055479, -74.015082 40.7056893, -74.0150609 40.7057255, -74.0148247 40.7061442, -74.0147932 40.7062126, -74.0147872 40.7062257, -74.0147633 40.7062964, -74.0147451 40.7063829, -74.014735 40.7064702, -74.0147363 40.7065591, -74.0147497 40.7066397, -74.0147728 40.7067267, -74.014803 40.706803, -74.0148447 40.7068854, -74.0148881 40.7069561, -74.014941 40.7070174, -74.0149812 40.7070529, -74.015049 40.7070935, -74.0151253 40.7071223, -74.0151844 40.7071361, -74.0152653 40.7071506, -74.0153067 40.7071569)","['2', '1']",,,,building_passage,,
