osmid,y,x,highway,street_count,ref,geometry
42435499,40.7795447,-73.9597737,traffic_signals,4,,POINT (-73.9597737 40.7795447)
42435504,40.7788307,-73.9580801,traffic_signals,4,,POINT (-73.9580801 40.7788307)
42435509,40.7781874,-73.956549,traffic_signals,4,,POINT (-73.956549 40.7781874)
42435514,40.7775056,-73.9549422,traffic_signals,4,,POINT (-73.9549422 40.7775056)
42435516,40.7765623,-73.9527041,traffic_signals,4,,POINT (-73.9527041 40.7765623)
42435518,40.7755591,-73.9503323,traffic_signals,4,,POINT (-73.9503323 40.7755591)
42435522,40.7736238,-73.9457297,traffic_signals,4,,POINT (-73.9457297 40.7736238)
42435534,40.7169484,-73.9842451,traffic_signals,4,,POINT (-73.9842451 40.7169484)
42435538,40.7164371,-73.9825651,,4,,POINT (-73.9825651 40.7164371)
42435541,40.7161801,-73.9817219,,3,,POINT (-73.9817219 40.7161801)
42435544,40.7159233,-73.9808785,,4,,POINT (-73.9808785 40.7159233)
42435550,40.7154169,-73.9792153,traffic_signals,4,,POINT (-73.9792153 40.7154169)
42435553,40.7151586,-73.9783672,,3,,POINT (-73.9783672 40.7151586)
42435556,40.7148601,-73.977594,,3,,POINT (-73.977594 40.7148601)
42435567,40.8772238,-73.9090578,traffic_signals,4,,POINT (-73.9090578 40.8772238)
42435578,40.7375429,-74.0047793,traffic_signals,4,,POINT (-74.0047793 40.7375429)
42435581,40.7381289,-74.0041378,traffic_signals,4,,POINT (-74.0041378 40.7381289)
42435596,40.7397428,-74.0024948,traffic_signals,4,,POINT (-74.0024948 40.7397428)
42435598,40.7404441,-74.0019879,traffic_signals,4,,POINT (-74.0019879 40.7404441)
42435599,40.74108,-74.001555,traffic_signals,4,,POINT (-74.001555 40.74108)
42435603,40.7416736,-74.0011226,traffic_signals,4,,POINT (-74.0011226 40.7416736)
42435610,40.7428467,-74.0002679,traffic_signals,4,,POINT (-74.0002679 40.7428467)
42435624,40.7453054,-73.998472,traffic_signals,4,,POINT (-73.998472 40.7453054)
42435629,40.74658,-73.9975495,traffic_signals,4,,POINT (-73.9975495 40.74658)
42435632,40.7471981,-73.9970994,traffic_signals,4,,POINT (-73.9970994 40.7471981)
42435633,40.748435,-73.996192,traffic_signals,4,,POINT (-73.996192 40.748435)
42435642,40.751532,-73.9939428,traffic_signals,3,,POINT (-73.9939428 40.751532)
42435644,40.7521986,-73.993458,traffic_signals,4,,POINT (-73.993458 40.7521986)
42435645,40.7528582,-73.9929759,traffic_signals,4,,POINT (-73.9929759 40.7528582)
42435646,40.7534779,-73.9925251,traffic_signals,4,,POINT (-73.9925251 40.7534779)
42435650,40.754091,-73.992079,traffic_signals,4,,POINT (-73.992079 40.754091)
42435654,40.75533,-73.991177,traffic_signals,4,,POINT (-73.991177 40.75533)
42435657,40.7559486,-73.9907278,traffic_signals,4,,POINT (-73.9907278 40.7559486)
42435660,40.756567,-73.990276,traffic_signals,4,,POINT (-73.990276 40.756567)
42435663,40.7572335,-73.9897914,traffic_signals,4,,POINT (-73.9897914 40.7572335)
42435671,40.7585323,-73.9888429,traffic_signals,4,,POINT (-73.9888429 40.7585323)
42435675,40.7597869,-73.9879285,traffic_signals,4,,POINT (-73.9879285 40.7597869)
42435677,40.7604088,-73.9874753,traffic_signals,4,,POINT (-73.9874753 40.7604088)
42435680,40.7610365,-73.9870177,traffic_signals,4,,POINT (-73.9870177 40.7610365)
42435684,40.7622941,-73.9861011,traffic_signals,4,,POINT (-73.9861011 40.7622941)
42435687,40.7629156,-73.9856481,traffic_signals,4,,POINT (-73.9856481 40.7629156)
42435702,40.7635566,-73.9851938,traffic_signals,4,,POINT (-73.9851938 40.7635566)
42435705,40.7641596,-73.9847413,traffic_signals,4,,POINT (-73.9847413 40.7641596)
42435707,40.7647981,-73.9842688,traffic_signals,4,,POINT (-73.9842688 40.7647981)
42435710,40.7654396,-73.9838209,traffic_signals,4,,POINT (-73.9838209 40.7654396)
42435714,40.7667157,-73.9828727,traffic_signals,4,,POINT (-73.9828727 40.7667157)
42435716,40.7673998,-73.9823637,traffic_signals,4,,POINT (-73.9823637 40.7673998)
42435736,40.8007934,-73.9580118,traffic_signals,3,,POINT (-73.9580118 40.8007934)
42435743,40.8012375,-73.9576916,traffic_signals,4,,POINT (-73.9576916 40.8012375)
42435746,40.8018566,-73.9572369,traffic_signals,4,,POINT (-73.9572369 40.8018566)
42435755,40.8031162,-73.95632,traffic_signals,4,,POINT (-73.95632 40.8031162)
42435761,40.8037455,-73.9558634,traffic_signals,4,,POINT (-73.9558634 40.8037455)
42435763,40.8044178,-73.9553696,traffic_signals,4,,POINT (-73.9553696 40.8044178)
42435766,40.8050938,-73.9548742,traffic_signals,4,,POINT (-73.9548742 40.8050938)
42435775,40.8063523,-73.9539576,traffic_signals,4,,POINT (-73.9539576 40.8063523)
42435785,40.8076082,-73.9530399,traffic_signals,4,,POINT (-73.9530399 40.8076082)
42435794,40.808235,-73.9525797,traffic_signals,4,,POINT (-73.9525797 40.808235)
42435802,40.8088651,-73.9521304,traffic_signals,4,,POINT (-73.9521304 40.8088651)
42435803,40.8094996,-73.9516742,traffic_signals,4,,POINT (-73.9516742 40.8094996)
42435805,40.8101762,-73.9511777,traffic_signals,4,,POINT (-73.9511777 40.8101762)
42435810,40.811478,-73.950216,traffic_signals,4,,POINT (-73.950216 40.811478)
42435814,40.812103,-73.949757,traffic_signals,3,,POINT (-73.949757 40.812103)
42435825,40.813938,-73.948419,traffic_signals,3,,POINT (-73.948419 40.813938)
42435837,40.81583,-73.947034,traffic_signals,4,,POINT (-73.947034 40.81583)
42435844,40.8165065,-73.9465427,traffic_signals,4,,POINT (-73.9465427 40.8165065)
42435850,40.817175,-73.946055,traffic_signals,4,,POINT (-73.946055 40.817175)
42435852,40.8178,-73.945598,traffic_signals,4,,POINT (-73.945598 40.8178)
42435856,40.818424,-73.945141,traffic_signals,4,,POINT (-73.945141 40.818424)
42435858,40.819047,-73.944687,traffic_signals,4,,POINT (-73.944687 40.819047)
42435860,40.8202938,-73.9437782,traffic_signals,4,,POINT (-73.9437782 40.8202938)
42435861,40.820917,-73.943322,traffic_signals,4,,POINT (-73.943322 40.820917)
42435863,40.821542,-73.942865,traffic_signals,4,,POINT (-73.942865 40.821542)
42435865,40.822164,-73.942411,traffic_signals,4,,POINT (-73.942411 40.822164)
42435869,40.8235077,-73.9414281,traffic_signals,4,,POINT (-73.9414281 40.8235077)
42435873,40.824132,-73.940971,traffic_signals,4,,POINT (-73.940971 40.824132)
42435876,40.824757,-73.940515,traffic_signals,4,,POINT (-73.940515 40.824757)
42435880,40.8256133,-73.9398858,,3,,POINT (-73.9398858 40.8256133)
42435881,40.8260017,-73.9396061,traffic_signals,4,,POINT (-73.9396061 40.8260017)
42435885,40.826626,-73.939149,traffic_signals,4,,POINT (-73.939149 40.826626)
42435891,40.8272499,-73.9386924,traffic_signals,4,,POINT (-73.9386924 40.8272499)
42435894,40.827877,-73.938237,traffic_signals,4,,POINT (-73.938237 40.827877)
42435898,40.8285,-73.937782,traffic_signals,4,,POINT (-73.937782 40.8285)
42435910,40.7128003,-73.9971151,traffic_signals,4,,POINT (-73.9971151 40.7128003)
42435916,40.7130272,-73.9944601,traffic_signals,4,,POINT (-73.9944601 40.7130272)
42435920,40.7130924,-73.9936348,,3,,POINT (-73.9936348 40.7130924)
42435922,40.7131929,-73.9923825,traffic_signals,4,,POINT (-73.9923825 40.7131929)
42435923,40.7133803,-73.9901247,,4,,POINT (-73.9901247 40.7133803)
42435925,40.7135073,-73.9885984,,4,,POINT (-73.9885984 40.7135073)
42435928,40.7136336,-73.9870806,,4,,POINT (-73.9870806 40.7136336)
42435931,40.7138032,-73.9850499,traffic_signals,4,,POINT (-73.9850499 40.7138032)
42435940,40.8208228,-73.9508143,traffic_signals,3,,POINT (-73.9508143 40.8208228)
42435943,40.8217009,-73.9529081,traffic_signals,3,,POINT (-73.9529081 40.8217009)
42435957,40.815997,-73.9393897,traffic_signals,4,,POINT (-73.9393897 40.815997)
42435967,40.8172609,-73.9423832,traffic_signals,4,,POINT (-73.9423832 40.8172609)
42435981,40.819006,-73.946522,traffic_signals,4,,POINT (-73.946522 40.819006)
42435988,40.8126463,-73.9394725,,1,,POINT (-73.9394725 40.8126463)
42435990,40.8127869,-73.9398101,,3,,POINT (-73.9398101 40.8127869)
42435993,40.8128979,-73.9400767,,1,,POINT (-73.9400767 40.8128979)
42435997,40.8182343,-73.9527209,traffic_signals,3,,POINT (-73.9527209 40.8182343)
42436001,40.813409,-73.9412802,traffic_signals,3,,POINT (-73.9412802 40.813409)
42436003,40.8146691,-73.9442672,traffic_signals,4,,POINT (-73.9442672 40.8146691)
42436014,40.7232849,-74.0080097,,3,,POINT (-74.0080097 40.7232849)
42436017,40.7234416,-74.0095375,,4,,POINT (-74.0095375 40.7234416)
42436021,40.7235239,-74.0103391,,4,,POINT (-74.0103391 40.7235239)
42436024,40.7236733,-74.0113655,,3,,POINT (-74.0113655 40.7236733)
42436050,40.7181403,-74.010475,,3,,POINT (-74.010475 40.7181403)
42436055,40.7194733,-74.0102334,traffic_signals,3,,POINT (-74.0102334 40.7194733)
42436056,40.7201244,-74.0101194,traffic_signals,4,,POINT (-74.0101194 40.7201244)
42436060,40.721468,-74.0098818,traffic_signals,4,,POINT (-74.0098818 40.721468)
42436064,40.7221396,-74.0097659,traffic_signals,4,,POINT (-74.0097659 40.7221396)
42436069,40.7227945,-74.009651,,4,,POINT (-74.009651 40.7227945)
42436073,40.7241026,-74.0094239,,4,,POINT (-74.0094239 40.7241026)
42436083,40.7247682,-74.0092999,traffic_signals,4,,POINT (-74.0092999 40.7247682)
42436088,40.7260025,-74.0090917,traffic_signals,4,,POINT (-74.0090917 40.7260025)
42436093,40.726746,-74.008967,,3,,POINT (-74.008967 40.726746)
42436097,40.72747,-74.008845,,3,,POINT (-74.008845 40.72747)
42436100,40.728195,-74.008724,,3,,POINT (-74.008724 40.728195)
42436109,40.7289084,-74.0085943,traffic_signals,4,,POINT (-74.0085943 40.7289084)
42436115,40.7296297,-74.0083997,,4,,POINT (-74.0083997 40.7296297)
42436119,40.730343,-74.008207,,4,,POINT (-74.008207 40.730343)
42436122,40.7310668,-74.008009,,4,,POINT (-74.008009 40.7310668)
42436126,40.7317805,-74.0078076,stop,4,,POINT (-74.0078076 40.7317805)
42436129,40.7328717,-74.0075151,traffic_signals,4,,POINT (-74.0075151 40.7328717)
42436134,40.733588,-74.007344,traffic_signals,4,,POINT (-74.007344 40.733588)
42436135,40.734296,-74.007162,,4,,POINT (-74.007162 40.734296)
42436139,40.7349954,-74.0069783,,4,,POINT (-74.0069783 40.7349954)
42436142,40.7357317,-74.006801,traffic_signals,4,,POINT (-74.006801 40.7357317)
42436146,40.736437,-74.0066156,,4,,POINT (-74.0066156 40.736437)
42436149,40.736957,-74.006498,traffic_signals,4,,POINT (-74.006498 40.736957)
42436152,40.73755,-74.006487,traffic_signals,4,,POINT (-74.006487 40.73755)
42436155,40.7381422,-74.00647,stop,4,,POINT (-74.00647 40.7381422)
42436159,40.7394004,-74.0064595,,4,,POINT (-74.0064595 40.7394004)
42436178,40.7070893,-74.0139691,,3,,POINT (-74.0139691 40.7070893)
42436181,40.7079832,-74.0135999,traffic_signals,4,,POINT (-74.0135999 40.7079832)
42436184,40.7087788,-74.0132433,,3,,POINT (-74.0132433 40.7087788)
42436187,40.7091384,-74.013089,traffic_signals,3,,POINT (-74.013089 40.7091384)
42436192,40.7093852,-74.0129792,,3,,POINT (-74.0129792 40.7093852)
42436202,40.7062776,-74.0142958,traffic_signals,3,,POINT (-74.0142958 40.7062776)
42436283,40.851432,-73.92708,,3,,POINT (-73.92708 40.851432)
42436285,40.8518669,-73.9281588,traffic_signals,4,,POINT (-73.9281588 40.8518669)
42436288,40.852476,-73.929603,traffic_signals,4,,POINT (-73.929603 40.852476)
42436293,40.853582,-73.932228,traffic_signals,4,,POINT (-73.932228 40.853582)
42436296,40.8545099,-73.9346217,stop,4,,POINT (-73.9346217 40.8545099)
42436297,40.8549324,-73.9360382,stop,3,,POINT (-73.9360382 40.8549324)
42436301,40.8554029,-73.9378027,,3,,POINT (-73.9378027 40.8554029)
42436308,40.7213636,-74.0083381,traffic_signals,3,,POINT (-74.0083381 40.7213636)
42436313,40.7215342,-74.0107345,,3,,POINT (-74.0107345 40.7215342)
42436316,40.7215937,-74.0117893,,3,,POINT (-74.0117893 40.7215937)
42436322,40.7161881,-74.0091888,traffic_signals,3,,POINT (-74.0091888 40.7161881)
42436326,40.7179347,-74.0089396,traffic_signals,3,,POINT (-74.0089396 40.7179347)
42436327,40.7182739,-74.0088803,,3,,POINT (-74.0088803 40.7182739)
42436330,40.718642,-74.008819,,3,,POINT (-74.008819 40.718642)
42436333,40.719029,-74.008747,,3,,POINT (-74.008747 40.719029)
42436335,40.719296,-74.008699,traffic_signals,4,,POINT (-74.008699 40.719296)
42436336,40.7199664,-74.0085815,traffic_signals,4,,POINT (-74.0085815 40.7199664)
42436340,40.7226441,-74.0081187,traffic_signals,3,,POINT (-74.0081187 40.7226441)
42436353,40.725192,-74.007669,traffic_signals,3,,POINT (-74.007669 40.725192)
42436355,40.7258538,-74.0075547,traffic_signals,4,,POINT (-74.0075547 40.7258538)
42436359,40.7266017,-74.0074309,traffic_signals,4,,POINT (-74.0074309 40.7266017)
42436364,40.7273286,-74.0073112,traffic_signals,4,,POINT (-74.0073112 40.7273286)
42436369,40.728049,-74.0071926,traffic_signals,4,,POINT (-74.0071926 40.728049)
42436371,40.7287662,-74.0070745,traffic_signals,4,,POINT (-74.0070745 40.7287662)
42436374,40.7294927,-74.0069526,traffic_signals,4,,POINT (-74.0069526 40.7294927)
42436377,40.7302239,-74.0068382,traffic_signals,4,,POINT (-74.0068382 40.7302239)
42436381,40.7309445,-74.006721,traffic_signals,4,,POINT (-74.006721 40.7309445)
42436384,40.73167,-74.0066039,traffic_signals,4,,POINT (-74.0066039 40.73167)
42436390,40.732425,-74.0064889,traffic_signals,3,,POINT (-74.0064889 40.732425)
42436393,40.7330707,-74.0063829,traffic_signals,4,,POINT (-74.0063829 40.7330707)
42436396,40.7337434,-74.0062788,traffic_signals,4,,POINT (-74.0062788 40.7337434)
42436400,40.734439,-74.0061609,traffic_signals,4,,POINT (-74.0061609 40.734439)
42436404,40.735133,-74.0060475,traffic_signals,4,,POINT (-74.0060475 40.735133)
42436407,40.735846,-74.0059318,traffic_signals,4,,POINT (-74.0059318 40.735846)
42436411,40.7365313,-74.0058168,traffic_signals,3,,POINT (-74.0058168 40.7365313)
42436414,40.7372197,-74.0057682,,3,,POINT (-74.0057682 40.7372197)
42436423,40.7375527,-74.0057088,traffic_signals,4,,POINT (-74.0057088 40.7375527)
42436427,40.7381397,-74.00561,traffic_signals,4,,POINT (-74.00561 40.7381397)
42436431,40.7394127,-74.0054071,traffic_signals,4,,POINT (-74.0054071 40.7394127)
42436439,40.740847,-74.005128,traffic_signals,4,,POINT (-74.005128 40.740847)
42436475,40.7724555,-73.9670325,traffic_signals,3,,POINT (-73.9670325 40.7724555)
42436477,40.7717833,-73.965434,traffic_signals,4,,POINT (-73.965434 40.7717833)
42436481,40.7710637,-73.9637208,traffic_signals,4,,POINT (-73.9637208 40.7710637)
42436484,40.7704253,-73.9622127,traffic_signals,4,,POINT (-73.9622127 40.7704253)
42436486,40.769747,-73.9606044,traffic_signals,4,,POINT (-73.9606044 40.769747)
42436489,40.7688122,-73.9583845,traffic_signals,4,,POINT (-73.9583845 40.7688122)
42436492,40.7678043,-73.9559988,traffic_signals,4,,POINT (-73.9559988 40.7678043)
42436510,40.7655257,-73.9721171,traffic_signals,3,,POINT (-73.9721171 40.7655257)
42436511,40.7648423,-73.9704968,traffic_signals,4,,POINT (-73.9704968 40.7648423)
42436514,40.76413,-73.9688047,traffic_signals,4,,POINT (-73.9688047 40.76413)
42436516,40.7634846,-73.9672732,traffic_signals,4,,POINT (-73.9672732 40.7634846)
42436519,40.7628079,-73.9656659,traffic_signals,4,,POINT (-73.9656659 40.7628079)
42436527,40.7618673,-73.9634382,traffic_signals,4,,POINT (-73.9634382 40.7618673)
42436531,40.7608639,-73.9610636,traffic_signals,4,,POINT (-73.9610636 40.7608639)
42436537,40.7834629,-73.9589963,traffic_signals,3,,POINT (-73.9589963 40.7834629)
42436539,40.7827919,-73.9574044,traffic_signals,4,,POINT (-73.9574044 40.7827919)
42436541,40.7820798,-73.9557062,traffic_signals,4,,POINT (-73.9557062 40.7820798)
42436544,40.7814307,-73.9541807,traffic_signals,4,,POINT (-73.9541807 40.7814307)
42436546,40.7807525,-73.9525725,traffic_signals,4,,POINT (-73.9525725 40.7807525)
42436549,40.7798089,-73.9503368,traffic_signals,4,,POINT (-73.9503368 40.7798089)
42436551,40.778815,-73.9479508,traffic_signals,4,,POINT (-73.9479508 40.778815)
42436556,40.7768958,-73.9433989,traffic_signals,3,,POINT (-73.9433989 40.7768958)
42436563,40.7112188,-73.9899392,traffic_signals,4,,POINT (-73.9899392 40.7112188)
42436567,40.7250234,-74.0058148,traffic_signals,3,,POINT (-74.0058148 40.7250234)
42436575,40.7415447,-73.9875061,traffic_signals,3,,POINT (-73.9875061 40.7415447)
42436578,40.7408251,-73.9858246,traffic_signals,4,,POINT (-73.9858246 40.7408251)
42436582,40.7401675,-73.9842643,traffic_signals,4,,POINT (-73.9842643 40.7401675)
42436586,40.7394963,-73.9826645,traffic_signals,4,,POINT (-73.9826645 40.7394963)
42436590,40.7385557,-73.9804284,traffic_signals,4,,POINT (-73.9804284 40.7385557)
42436598,40.7375593,-73.9780485,traffic_signals,3,,POINT (-73.9780485 40.7375593)
42436604,40.7929817,-73.9520587,traffic_signals,3,,POINT (-73.9520587 40.7929817)
42436610,40.7923067,-73.9504667,traffic_signals,4,,POINT (-73.9504667 40.7923067)
42436614,40.7915693,-73.9487212,traffic_signals,4,,POINT (-73.9487212 40.7915693)
42436619,40.7909456,-73.9472304,traffic_signals,4,,POINT (-73.9472304 40.7909456)
42436624,40.7902523,-73.9456376,traffic_signals,4,,POINT (-73.9456376 40.7902523)
42436627,40.7893159,-73.9433959,traffic_signals,4,,POINT (-73.9433959 40.7893159)
42436630,40.7883247,-73.9410152,traffic_signals,3,,POINT (-73.9410152 40.7883247)
42436637,40.7955852,-73.950158,traffic_signals,3,,POINT (-73.950158 40.7955852)
42436640,40.7949134,-73.9485565,traffic_signals,4,,POINT (-73.9485565 40.7949134)
42436641,40.794181,-73.9468139,traffic_signals,4,,POINT (-73.9468139 40.794181)
42436644,40.7935598,-73.9453291,traffic_signals,4,,POINT (-73.9453291 40.7935598)
42436647,40.7928745,-73.9437242,traffic_signals,3,,POINT (-73.9437242 40.7928745)
42436651,40.791908,-73.941503,traffic_signals,3,,POINT (-73.941503 40.791908)
42436653,40.790905,-73.939132,traffic_signals,3,,POINT (-73.939132 40.790905)
42436700,40.7604084,-73.9758441,traffic_signals,4,,POINT (-73.9758441 40.7604084)
42436701,40.7597325,-73.974231,traffic_signals,4,,POINT (-73.974231 40.7597325)
42436703,40.7590253,-73.9725324,traffic_signals,4,,POINT (-73.9725324 40.7590253)
42436705,40.7583781,-73.9709896,traffic_signals,4,,POINT (-73.9709896 40.7583781)
42436707,40.7577042,-73.9693983,traffic_signals,4,,POINT (-73.9693983 40.7577042)
42436710,40.7567628,-73.9671663,traffic_signals,4,,POINT (-73.9671663 40.7567628)
42436714,40.7557614,-73.9647728,traffic_signals,4,,POINT (-73.9647728 40.7557614)
42436716,40.7549794,-73.9629036,,3,,POINT (-73.9629036 40.7549794)
42436724,40.8077113,-73.9413121,traffic_signals,4,,POINT (-73.9413121 40.8077113)
42436726,40.8090395,-73.9444657,traffic_signals,4,,POINT (-73.9444657 40.8090395)
42436728,40.8103039,-73.9474622,,4,,POINT (-73.9474622 40.8103039)
42436734,40.8126972,-73.9531404,traffic_signals,4,,POINT (-73.9531404 40.8126972)
42436739,40.8135587,-73.9551936,,3,,POINT (-73.9551936 40.8135587)
42436746,40.7446313,-73.9852432,traffic_signals,4,,POINT (-73.9852432 40.7446313)
42436748,40.7439234,-73.9835616,traffic_signals,4,,POINT (-73.9835616 40.7439234)
42436751,40.7432627,-73.982007,traffic_signals,4,,POINT (-73.982007 40.7432627)
42436753,40.7425925,-73.9804107,traffic_signals,4,,POINT (-73.9804107 40.7425925)
42436754,40.7416506,-73.9781701,traffic_signals,4,,POINT (-73.9781701 40.7416506)
42436756,40.7406465,-73.9757944,traffic_signals,4,,POINT (-73.9757944 40.7406465)
42436763,40.7227332,-74.0044383,,4,,POINT (-74.0044383 40.7227332)
42436770,40.723449,-74.00383,traffic_signals,4,,POINT (-74.00383 40.723449)
42436779,40.72488,-74.002619,traffic_signals,3,,POINT (-74.002619 40.72488)
42436784,40.7261202,-74.0015958,traffic_signals,4,,POINT (-74.0015958 40.7261202)
